"innovation_challenge_key","renewed_yorn","top_vertical_market_name","four_quarter_bookings_band","service_fee_amount","software_usage_type","product_type","service_sales_node_base_sub_scms_name","product_sales_channel_code","contract_line_multi_year_discount_yorn","service_contract_classification","installed_product_type","finalPredictions","Prediction"
117180,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
117181,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
12311,"Y",1,2,0.213024688935115,1,18,4,4,1,1,2,"Y","Correct"
559229,"Y",1,2,-0.126728629032879,1,8,4,4,1,1,2,"Y","Correct"
6412917,"Y",1,2,-0.126728629032879,1,1,4,1,1,1,1,"Y","Correct"
6412915,"Y",1,2,-0.126728629032879,1,1,4,1,1,1,1,"Y","Correct"
897542,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
805182,"Y",1,2,-0.126728629032879,1,1,4,4,1,1,1,"Y","Correct"
3426848,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
4735970,"Y",1,2,-0.126728629032879,1,6,4,4,1,1,2,"Y","Correct"
4735971,"Y",1,2,-0.126728629032879,1,6,4,4,1,1,2,"Y","Correct"
7488876,"Y",12,4,-0.126728629032879,1,1,2,9,1,1,1,"Y","Correct"
12490,"Y",6,1,-0.126728629032879,1,15,2,8,1,1,2,"Y","Correct"
12489,"Y",6,1,-0.126728629032879,1,15,1,8,2,1,2,"Y","Correct"
12487,"Y",6,1,-0.126728629032879,1,15,1,8,1,1,2,"N","Incorrect"
1305,"Y",10,7,-0.126728629032879,1,8,2,8,1,1,2,"Y","Correct"
5876163,"Y",10,7,-0.126728629032879,1,13,2,8,1,1,2,"Y","Correct"
1246914,"Y",10,7,-0.126728629032879,1,13,2,8,1,1,2,"Y","Correct"
4082178,"Y",13,6,-0.126728629032879,1,5,1,9,1,1,1,"N","Incorrect"
12717,"Y",13,6,-0.0464719397491008,1,11,1,9,1,1,2,"N","Incorrect"
12715,"N",13,6,-0.0464719397491008,1,11,1,9,1,1,2,"N","Correct"
3199773,"N",10,1,-0.126728629032879,5,3,1,1,2,1,1,"N","Correct"
3532103,"N",11,1,-0.126728629032879,1,4,4,1,1,1,1,"Y","Incorrect"
1597837,"Y",10,3,-0.126728629032879,5,10,2,1,1,1,1,"Y","Correct"
4118962,"Y",10,3,-0.126728629032879,5,5,2,1,1,1,1,"Y","Correct"
7657263,"Y",10,3,-0.126728629032879,5,5,2,1,1,1,1,"Y","Correct"
5215837,"Y",10,3,-0.126728629032879,5,3,2,1,1,1,1,"Y","Correct"
5253372,"Y",10,3,-0.126728629032879,1,13,2,1,1,1,1,"Y","Correct"
1597836,"Y",10,3,-0.126728629032879,5,10,2,1,1,1,1,"Y","Correct"
12801,"Y",10,3,0.741381226719989,5,17,2,1,1,1,2,"Y","Correct"
4898513,"Y",10,3,-0.126728629032879,5,3,2,1,1,1,1,"Y","Correct"
6182543,"Y",10,3,-0.126728629032879,5,5,2,1,1,1,1,"Y","Correct"
4237959,"Y",10,3,-0.126728629032879,1,16,2,1,1,1,2,"Y","Correct"
13015,"Y",13,5,-0.112014902664186,1,15,2,6,1,2,2,"Y","Correct"
13021,"Y",9,2,0.307995104587586,5,19,1,1,1,1,2,"Y","Correct"
13022,"Y",9,2,0.307995104587586,5,19,1,1,2,1,2,"Y","Correct"
7222180,"Y",7,1,-0.126728629032879,1,6,1,1,1,1,2,"Y","Correct"
5046399,"Y",7,1,-0.126728629032879,1,6,1,1,1,1,2,"Y","Correct"
3841542,"Y",7,1,-0.126728629032879,1,16,1,1,1,1,2,"Y","Correct"
7222181,"Y",7,1,-0.126728629032879,1,6,2,1,1,4,2,"Y","Correct"
2043384,"Y",7,1,-0.126728629032879,1,6,1,1,1,1,2,"Y","Correct"
5046400,"Y",7,1,-0.126728629032879,1,6,2,1,1,4,2,"Y","Correct"
3761223,"Y",7,1,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
4377957,"Y",7,1,-0.126728629032879,1,6,2,1,1,4,2,"Y","Correct"
13079,"N",4,1,0.00703251977341795,3,3,4,9,1,1,2,"N","Correct"
3458856,"N",10,5,-0.126728629032879,1,8,2,6,2,1,2,"Y","Incorrect"
4014852,"Y",3,5,-0.126728629032879,3,5,1,9,2,1,1,"Y","Correct"
3898484,"Y",3,5,-0.126728629032879,1,6,1,9,2,1,2,"N","Incorrect"
4014854,"Y",3,5,-0.126728629032879,3,5,2,9,1,1,1,"Y","Correct"
5463254,"Y",3,5,-0.126728629032879,3,5,2,9,1,1,1,"Y","Correct"
4456116,"Y",3,5,-0.126728629032879,3,5,2,9,1,1,1,"Y","Correct"
3898483,"Y",3,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
1048312,"Y",3,5,-0.126728629032879,3,5,1,9,2,1,1,"Y","Correct"
1552242,"Y",3,5,-0.126728629032879,1,6,2,1,1,1,2,"Y","Correct"
1048310,"Y",3,5,-0.126728629032879,3,5,2,9,1,1,1,"Y","Correct"
2879944,"Y",3,5,-0.126728629032879,1,6,1,9,2,1,1,"Y","Correct"
2879945,"Y",3,5,-0.126728629032879,1,6,2,9,1,1,1,"Y","Correct"
2879943,"Y",3,5,-0.126728629032879,1,6,2,9,1,1,1,"Y","Correct"
13116,"Y",3,5,1.31655416658707,1,17,2,9,1,1,2,"N","Incorrect"
13115,"Y",3,5,1.31655416658707,1,17,2,9,1,1,2,"N","Incorrect"
1140247,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Incorrect"
1165216,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Incorrect"
7740427,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Incorrect"
1791095,"Y",10,3,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
7058854,"Y",10,3,-0.126728629032879,1,7,2,9,1,1,1,"Y","Correct"
4024984,"Y",3,4,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
4714380,"Y",3,4,-0.126728629032879,1,6,2,9,1,1,1,"Y","Correct"
7693057,"Y",3,4,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
143757,"Y",3,4,-0.126728629032879,1,16,2,9,1,1,1,"Y","Correct"
13666,"Y",3,4,-0.0371086593326601,1,17,2,9,1,1,2,"Y","Correct"
3644311,"Y",3,4,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
7693056,"Y",3,4,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
6313796,"N",9,2,-0.126728629032879,1,6,3,1,1,1,2,"N","Correct"
4394133,"N",9,2,-0.126728629032879,5,10,3,1,1,1,1,"N","Correct"
13882,"N",9,2,0.00569490828535498,1,17,3,1,1,1,2,"Y","Incorrect"
13946,"N",7,5,1.16540406843595,1,19,1,9,1,1,2,"N","Correct"
13940,"Y",7,5,1.16540406843595,1,19,3,9,1,1,2,"Y","Correct"
13943,"Y",7,5,1.16540406843595,1,19,2,9,1,1,2,"Y","Correct"
13939,"N",7,5,1.16540406843595,1,19,3,9,1,1,2,"N","Correct"
13944,"Y",7,5,1.16540406843595,1,19,3,9,1,1,2,"Y","Correct"
1384923,"Y",7,5,-0.126728629032879,1,7,2,8,1,1,1,"Y","Correct"
7745182,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,2,"Y","Correct"
7745184,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,2,"Y","Correct"
4352646,"Y",6,6,-0.106664456711935,3,3,2,1,1,1,1,"Y","Correct"
157675,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,1,"Y","Correct"
4042759,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,1,"Y","Correct"
4571787,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,1,"Y","Correct"
157674,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,1,"Y","Correct"
1312143,"Y",6,6,-0.126728629032879,3,3,2,1,1,1,1,"Y","Correct"
2239427,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1031423,"N",11,8,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
503542,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5912646,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1408179,"N",11,8,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
83689,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
14275,"Y",9,5,-0.0946259533193678,1,15,1,9,1,1,2,"Y","Correct"
5510344,"Y",1,6,-0.125391017544816,1,5,2,1,1,1,1,"Y","Correct"
14324,"Y",1,6,0.00703251977341795,1,15,2,9,1,1,2,"Y","Correct"
14325,"Y",13,1,-0.0464719397491008,1,11,2,4,1,1,2,"Y","Correct"
14326,"Y",13,1,-0.0464719397491008,1,11,4,4,1,1,2,"Y","Correct"
4894820,"Y",8,2,-0.126728629032879,1,4,2,9,1,1,2,"N","Incorrect"
1121609,"N",8,2,-0.126728629032879,5,5,2,9,1,1,1,"N","Correct"
3836817,"Y",8,2,-0.126728629032879,1,4,2,9,2,1,2,"Y","Correct"
5834544,"Y",8,2,-0.126728629032879,1,8,2,9,2,1,2,"Y","Correct"
4458854,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
1229017,"Y",8,2,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
2378776,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
4899474,"Y",8,2,-0.126728629032879,1,8,2,9,2,1,2,"Y","Correct"
7324545,"Y",8,2,-0.126728629032879,1,8,2,9,2,1,2,"Y","Correct"
7324544,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
3558252,"Y",8,2,-0.126728629032879,5,5,2,9,2,1,1,"Y","Correct"
5039357,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Incorrect"
2280237,"Y",8,2,-0.126728629032879,1,4,2,9,1,1,2,"Y","Correct"
3558249,"N",8,2,-0.126728629032879,5,5,2,9,1,1,1,"N","Correct"
3558250,"Y",8,2,-0.126728629032879,5,5,2,9,1,1,1,"N","Incorrect"
7776822,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
6668827,"Y",8,2,-0.126728629032879,1,8,2,9,2,1,2,"Y","Correct"
6668826,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Incorrect"
7381972,"Y",8,2,-0.126728629032879,1,4,2,9,1,1,2,"Y","Correct"
7776824,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
7381974,"N",8,2,-0.126728629032879,1,4,2,9,1,1,2,"N","Correct"
771129,"Y",8,2,-0.126728629032879,1,6,2,9,1,1,2,"N","Incorrect"
6027829,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Incorrect"
771128,"Y",8,2,-0.126728629032879,1,6,2,9,1,1,2,"N","Incorrect"
1540520,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
1229020,"N",8,2,-0.126728629032879,1,4,2,9,1,1,1,"N","Correct"
7324546,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
7180079,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
4692054,"Y",8,2,-0.126728629032879,1,8,2,9,2,1,2,"Y","Correct"
14354,"Y",8,2,2.12045867091291,1,19,2,9,1,1,2,"N","Incorrect"
14357,"Y",8,2,2.12045867091291,1,19,2,9,1,1,2,"N","Incorrect"
7512333,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
693043,"Y",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
1756441,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
14495,"N",1,5,0.389589405359427,1,11,2,9,2,1,2,"N","Correct"
14576,"Y",7,5,0.800236132194759,1,19,2,9,1,1,2,"Y","Correct"
14575,"Y",7,5,0.800236132194759,1,19,1,9,1,1,2,"Y","Correct"
4152908,"Y",9,5,-0.126728629032879,1,16,2,8,2,1,2,"N","Incorrect"
512246,"Y",11,5,-0.126728629032879,1,1,2,1,1,1,1,"Y","Correct"
448448,"Y",11,5,-0.126728629032879,5,5,2,1,1,1,1,"N","Incorrect"
14859,"Y",8,9,0.115379050306519,5,19,2,1,1,1,2,"Y","Correct"
14915,"N",10,6,-0.102651622247746,1,15,2,3,2,1,2,"N","Correct"
7518440,"Y",7,5,-0.126728629032879,1,10,2,9,1,1,1,"Y","Correct"
4056472,"Y",7,5,-0.126728629032879,1,11,2,9,1,1,1,"Y","Correct"
3292079,"Y",7,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
503744,"Y",7,5,-0.126728629032879,1,7,2,9,1,1,1,"Y","Correct"
5800709,"Y",7,5,-0.126728629032879,1,1,2,9,1,1,1,"Y","Correct"
503742,"Y",7,5,-0.126728629032879,1,7,2,9,1,1,1,"Y","Correct"
690674,"Y",9,3,-0.126728629032879,1,5,1,3,1,1,1,"N","Incorrect"
690673,"N",9,3,-0.126728629032879,1,5,1,3,1,1,1,"N","Correct"
5647864,"N",9,5,-0.126728629032879,1,5,4,4,1,1,1,"N","Correct"
15076,"N",9,5,-0.0464719397491008,1,11,4,2,1,1,2,"N","Correct"
1866427,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3121846,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
7289919,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3114873,"N",9,5,-0.126728629032879,1,8,1,6,1,1,2,"N","Correct"
7324790,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3963930,"N",1,5,-0.126728629032879,5,10,2,1,2,1,1,"N","Correct"
509820,"N",1,5,-0.126728629032879,5,5,2,1,1,1,1,"N","Correct"
1560548,"N",1,5,-0.126728629032879,1,6,2,9,2,1,1,"N","Correct"
1560549,"Y",1,5,-0.126728629032879,1,6,2,9,1,1,1,"Y","Correct"
1285631,"Y",1,5,-0.126728629032879,1,4,2,1,1,1,1,"N","Incorrect"
6898589,"Y",1,5,-0.126728629032879,1,6,2,9,1,1,2,"N","Incorrect"
5758315,"N",1,5,-0.126728629032879,1,6,2,9,2,1,2,"N","Correct"
15178,"Y",1,5,0.356149118157853,5,17,2,9,1,1,2,"Y","Correct"
5758316,"Y",1,5,-0.126728629032879,1,6,2,9,1,1,2,"N","Incorrect"
2503681,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
6550095,"N",7,5,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
1989431,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
1744788,"Y",4,4,-0.126728629032879,3,5,2,1,1,1,1,"Y","Correct"
1744787,"Y",4,4,-0.126728629032879,3,5,2,1,1,1,1,"Y","Correct"
2345150,"N",10,2,-0.126728629032879,1,8,4,4,1,1,2,"N","Correct"
7735446,"N",10,2,-0.126728629032879,3,3,4,4,1,1,1,"N","Correct"
727711,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
1461447,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
2331022,"Y",4,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
7845622,"Y",4,2,-0.126728629032879,1,16,1,1,1,1,2,"Y","Correct"
7845620,"Y",4,2,-0.126728629032879,1,16,1,1,1,1,2,"Y","Correct"
15444,"Y",4,2,0.108690992866204,1,16,1,1,1,1,2,"N","Incorrect"
15443,"Y",4,2,0.108690992866204,1,16,1,1,1,1,2,"N","Incorrect"
15489,"Y",9,3,-0.0999763992716197,1,15,2,9,2,4,2,"Y","Correct"
4889721,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Correct"
717607,"Y",13,7,-0.126728629032879,1,13,2,9,2,2,1,"Y","Correct"
717610,"Y",13,7,-0.126728629032879,1,13,2,9,1,2,1,"N","Incorrect"
4889720,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
381974,"Y",13,7,-0.126728629032879,1,13,3,9,1,2,1,"Y","Correct"
4301470,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
6972205,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Incorrect"
381975,"N",13,7,-0.126728629032879,1,13,2,9,1,2,1,"N","Correct"
4301473,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Incorrect"
7602125,"N",13,7,-0.126728629032879,1,6,2,9,1,2,1,"N","Correct"
2305907,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
3865266,"Y",13,7,-0.126728629032879,1,16,2,6,2,2,1,"Y","Correct"
6244798,"Y",13,7,-0.126728629032879,5,10,2,9,1,2,1,"N","Incorrect"
6244795,"Y",13,7,-0.126728629032879,5,10,2,9,1,2,1,"N","Incorrect"
6244799,"Y",13,7,-0.126728629032879,5,10,3,9,1,2,1,"Y","Correct"
5738566,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
1125677,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Incorrect"
662786,"Y",13,7,-0.126728629032879,1,6,2,9,2,2,1,"Y","Correct"
6796646,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
15498,"Y",13,7,1.61484152842511,5,17,3,6,1,2,2,"Y","Correct"
6796647,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Incorrect"
7677527,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Incorrect"
6796644,"Y",13,7,-0.126728629032879,5,5,3,9,1,2,1,"Y","Correct"
1651513,"Y",13,7,-0.126728629032879,5,5,3,9,1,2,1,"Y","Correct"
5048384,"N",6,6,-0.126728629032879,3,9,2,1,2,1,1,"N","Correct"
1397639,"Y",1,3,-0.126728629032879,1,7,1,9,1,1,1,"Y","Correct"
15648,"Y",1,3,0.19697335107836,1,19,1,9,1,4,2,"Y","Correct"
1397644,"N",1,3,-0.126728629032879,1,7,1,9,1,4,1,"Y","Incorrect"
15649,"Y",1,3,0.19697335107836,1,19,1,9,1,1,2,"Y","Correct"
5248368,"N",6,3,-0.126728629032879,1,16,2,1,1,1,2,"N","Correct"
5528316,"N",6,3,-0.126728629032879,1,5,2,1,1,1,1,"N","Correct"
1797271,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
7500598,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
6200002,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
6975328,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
3334642,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
5617040,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
1448061,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Incorrect"
5617042,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
7533435,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
566135,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
566134,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
4138441,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
1797270,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
5144705,"Y",13,2,-0.126728629032879,1,8,1,6,1,1,2,"Y","Correct"
4403637,"Y",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Incorrect"
7500599,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3334643,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
433924,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
2625124,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
15727,"Y",13,2,0.297294212683082,1,18,1,9,1,1,2,"Y","Correct"
15886,"N",7,5,-0.113352514152249,1,15,4,9,1,1,2,"N","Correct"
1542235,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"N","Incorrect"
5135028,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
1619720,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"N","Incorrect"
1542234,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"N","Incorrect"
1150936,"Y",11,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
4653285,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
4507685,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
4863148,"Y",11,5,-0.126728629032879,5,3,2,9,1,1,1,"Y","Correct"
4582065,"Y",11,5,-0.126728629032879,5,10,2,9,1,1,1,"Y","Correct"
5021047,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
868114,"Y",11,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
2647881,"Y",11,5,0.0899644320333221,5,3,2,9,1,1,1,"Y","Correct"
5599700,"Y",7,5,-0.126728629032879,1,7,2,1,1,1,1,"Y","Correct"
3341334,"Y",7,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
3624824,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Incorrect"
4306317,"Y",7,5,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
16331,"Y",10,3,-0.0170444870117155,5,19,1,9,1,4,2,"Y","Correct"
5555775,"N",4,1,-0.126728629032879,1,1,1,9,1,1,1,"N","Correct"
5778923,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3451140,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2532482,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1053116,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1896422,"Y",8,4,-0.126728629032879,1,7,4,4,1,4,1,"Y","Correct"
1896423,"Y",8,4,-0.126728629032879,1,7,4,4,1,4,1,"Y","Correct"
3224368,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
138393,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Incorrect"
5891538,"N",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
5891540,"Y",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Incorrect"
3224371,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
455370,"Y",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Incorrect"
138392,"Y",6,2,-0.126728629032879,1,4,1,1,2,3,1,"Y","Correct"
5635664,"Y",6,2,-0.126728629032879,1,16,1,9,2,3,1,"Y","Correct"
138390,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
2392991,"Y",6,2,-0.126728629032879,1,4,1,9,2,3,1,"Y","Correct"
2392990,"Y",6,2,-0.126728629032879,1,4,1,9,1,3,1,"Y","Correct"
6570261,"Y",6,2,-0.126728629032879,1,6,1,6,1,3,1,"Y","Correct"
5891539,"Y",6,2,-0.126728629032879,1,4,1,9,1,3,1,"Y","Correct"
6570266,"Y",6,2,-0.126728629032879,1,6,1,6,1,1,1,"N","Incorrect"
1409297,"Y",6,2,-0.126728629032879,5,5,1,9,2,3,1,"Y","Correct"
1409299,"Y",6,2,-0.126728629032879,5,5,1,9,1,3,1,"Y","Correct"
4709461,"Y",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Incorrect"
6234518,"Y",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Incorrect"
4518389,"Y",6,2,0.0899644320333221,5,3,1,6,2,3,1,"Y","Correct"
1531512,"Y",6,2,-0.126728629032879,5,10,1,9,1,1,1,"N","Incorrect"
16575,"N",6,2,2.3665791847165,5,17,1,6,1,1,2,"N","Correct"
6623465,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
1531514,"Y",6,2,-0.126728629032879,5,10,1,9,1,3,1,"Y","Correct"
1531510,"Y",6,2,-0.126728629032879,5,10,1,9,2,3,1,"Y","Correct"
6440561,"Y",6,2,-0.126728629032879,1,6,1,9,2,3,1,"Y","Correct"
6782032,"Y",6,2,-0.126728629032879,5,3,1,6,1,1,1,"N","Incorrect"
6782031,"Y",6,2,-0.126728629032879,5,3,1,6,2,3,1,"Y","Correct"
2162842,"N",6,2,-0.126728629032879,1,13,1,6,1,1,1,"Y","Incorrect"
347542,"Y",6,2,-0.126728629032879,1,6,1,6,1,3,2,"Y","Correct"
2162840,"Y",6,2,-0.126728629032879,1,13,1,6,2,3,1,"Y","Correct"
347543,"Y",6,2,-0.126728629032879,1,6,1,6,1,3,2,"Y","Correct"
1287701,"Y",6,2,-0.126728629032879,1,13,1,6,1,1,1,"N","Incorrect"
6842963,"Y",6,2,-0.126728629032879,1,6,1,6,1,3,1,"Y","Correct"
6842960,"Y",6,2,-0.126728629032879,1,6,1,6,1,1,1,"N","Incorrect"
6842959,"Y",6,2,-0.126728629032879,1,6,1,6,2,3,1,"Y","Correct"
435499,"Y",5,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
6266330,"Y",5,5,-0.126728629032879,1,5,2,9,1,1,1,"Y","Correct"
16590,"Y",5,5,-0.0464719397491008,1,11,2,9,1,1,2,"Y","Correct"
6266327,"Y",5,5,-0.126728629032879,1,5,2,9,1,1,1,"Y","Correct"
16592,"Y",5,5,-0.0464719397491008,1,11,2,9,1,1,2,"Y","Correct"
5559385,"Y",5,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
435495,"Y",5,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
1796676,"Y",8,3,-0.126728629032879,3,18,1,9,1,1,2,"Y","Correct"
7653185,"Y",8,3,-0.126728629032879,3,18,1,9,1,1,1,"Y","Correct"
1796679,"Y",8,3,-0.126728629032879,3,18,1,9,1,2,2,"Y","Correct"
1796675,"Y",8,3,-0.126728629032879,3,18,1,9,1,1,2,"N","Incorrect"
16639,"Y",8,3,-0.126728629032879,1,18,1,9,1,1,2,"Y","Correct"
16636,"Y",8,3,-0.126728629032879,1,18,1,9,1,1,2,"Y","Correct"
16638,"Y",8,3,-0.126728629032879,1,18,1,9,1,1,2,"Y","Correct"
2252139,"Y",4,6,-0.126728629032879,3,3,2,9,1,3,1,"Y","Correct"
2252138,"Y",4,6,-0.126728629032879,3,3,2,9,1,3,1,"Y","Correct"
3587723,"Y",4,6,-0.126728629032879,3,3,2,9,1,3,1,"Y","Correct"
4852574,"Y",10,4,-0.126728629032879,3,3,1,9,1,1,1,"Y","Correct"
4852575,"Y",10,4,-0.126728629032879,3,3,1,9,1,1,1,"Y","Correct"
65209,"Y",10,4,-0.121378183080627,3,3,1,9,1,1,1,"Y","Correct"
6665343,"Y",10,4,-0.126728629032879,3,3,1,9,1,1,1,"Y","Correct"
1173751,"Y",10,4,-0.126728629032879,3,3,1,9,1,1,1,"Y","Correct"
65208,"N",10,4,-0.121378183080627,3,3,1,9,1,1,1,"Y","Incorrect"
5248850,"N",10,5,-0.126728629032879,3,3,2,1,1,1,2,"N","Correct"
2734000,"N",10,5,-0.126728629032879,3,3,2,1,1,1,2,"N","Correct"
5463461,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
