"innovation_challenge_key","renewed_yorn","top_vertical_market_name","four_quarter_bookings_band","service_fee_amount","software_usage_type","product_type","service_sales_node_base_sub_scms_name","product_sales_channel_code","contract_line_multi_year_discount_yorn","service_contract_classification","installed_product_type","finalPredictions","Prediction"
3199773,"N",10,1,-0.126728629032879,5,3,1,1,2,1,1,"N","Correct"
2009550,"N",11,1,-0.126728629032879,1,5,4,1,1,1,1,"Y","Incorrect"
3794778,"N",11,1,-0.126728629032879,1,4,4,1,1,1,1,"N","Correct"
12785,"N",11,1,-0.0464719397491008,1,11,4,9,1,1,2,"N","Correct"
3532103,"N",11,1,-0.126728629032879,1,4,4,1,1,1,1,"Y","Incorrect"
12989,"N",10,3,-0.110677291176123,1,15,4,2,1,1,2,"N","Correct"
13016,"N",13,5,-0.112014902664186,1,15,2,6,1,1,2,"N","Correct"
13079,"N",4,1,0.00703251977341795,3,3,4,9,1,1,2,"N","Correct"
5297140,"N",10,5,-0.126728629032879,1,7,2,3,2,1,1,"N","Correct"
13098,"N",10,5,0.428380138513254,1,19,2,6,2,1,2,"N","Correct"
7735140,"N",10,5,-0.126728629032879,1,7,2,3,2,1,1,"N","Correct"
3458856,"N",10,5,-0.126728629032879,1,8,2,6,2,1,2,"Y","Incorrect"
13192,"N",1,4,-0.112014902664186,1,15,2,9,1,1,2,"N","Correct"
4897219,"N",7,5,-0.126728629032879,1,8,2,3,1,1,1,"N","Correct"
6482985,"N",7,5,-0.126728629032879,1,8,2,3,1,1,1,"N","Correct"
13692,"N",9,1,-0.0892755073671159,1,15,2,1,1,1,2,"N","Correct"
13828,"N",4,5,-0.110677291176123,1,15,4,4,1,1,2,"N","Correct"
6313796,"N",9,2,-0.126728629032879,1,6,3,1,1,1,2,"N","Correct"
3439495,"N",9,2,-0.126728629032879,1,1,3,1,1,1,1,"N","Correct"
6966155,"N",9,2,-0.126728629032879,5,5,3,1,1,1,1,"N","Correct"
4394133,"N",9,2,-0.126728629032879,5,10,3,1,1,1,1,"N","Correct"
13882,"N",9,2,0.00569490828535498,1,17,3,1,1,1,2,"Y","Incorrect"
2021271,"N",9,2,-0.126728629032879,5,5,3,1,1,1,1,"N","Correct"
3892863,"N",9,2,-0.126728629032879,1,6,3,1,1,1,2,"N","Correct"
13938,"N",7,5,1.16540406843595,1,19,2,9,1,1,2,"N","Correct"
13946,"N",7,5,1.16540406843595,1,19,1,9,1,1,2,"N","Correct"
13939,"N",7,5,1.16540406843595,1,19,3,9,1,1,2,"N","Correct"
3927908,"N",6,5,-0.125391017544816,1,5,2,9,1,3,1,"N","Correct"
2239427,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
7872674,"N",11,8,-0.126728629032879,1,13,2,1,1,1,2,"N","Correct"
2270360,"N",11,8,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
4520587,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1031423,"N",11,8,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
503542,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5912646,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3734845,"N",11,8,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
6772071,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2382886,"N",11,8,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
1408179,"N",11,8,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
48705,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
6405183,"N",11,8,-0.126728629032879,1,13,2,1,1,1,2,"N","Correct"
83689,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1136718,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5635451,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5284874,"N",11,8,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
14345,"N",9,1,-0.113352514152249,1,15,2,9,1,1,2,"N","Correct"
1121609,"N",8,2,-0.126728629032879,5,5,2,9,1,1,1,"N","Correct"
4894822,"N",8,2,-0.126728629032879,1,4,2,9,1,1,2,"N","Correct"
5834546,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
4458854,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
4899476,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
7808855,"N",8,2,-0.126728629032879,1,4,2,9,1,1,1,"N","Correct"
2378777,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
6002937,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
2280235,"N",8,2,-0.126728629032879,1,4,2,9,1,1,2,"N","Correct"
3558249,"N",8,2,-0.126728629032879,5,5,2,9,1,1,1,"N","Correct"
7776822,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
3882372,"N",8,2,-0.126728629032879,1,4,2,9,1,1,1,"N","Correct"
7381974,"N",8,2,-0.126728629032879,1,4,2,9,1,1,2,"N","Correct"
771127,"N",8,2,-0.126728629032879,1,6,2,9,1,1,2,"N","Correct"
1540520,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
6764114,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
3836818,"N",8,2,-0.126728629032879,1,4,2,9,1,1,2,"N","Correct"
1229020,"N",8,2,-0.126728629032879,1,4,2,9,1,1,1,"N","Correct"
7324546,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
7272529,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
7180079,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
5039356,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
6668829,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
2643766,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
6027828,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
6179155,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
6804853,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
14356,"N",8,2,2.12045867091291,1,19,2,9,1,1,2,"N","Correct"
4692057,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
1523933,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
7512334,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
693045,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
1756441,"N",8,2,-0.126728629032879,1,8,2,9,1,1,2,"Y","Incorrect"
14493,"N",4,5,-0.110677291176123,1,15,2,1,1,1,2,"N","Correct"
3696971,"N",1,5,-0.126728629032879,1,11,2,9,2,1,1,"N","Correct"
14495,"N",1,5,0.389589405359427,1,11,2,9,2,1,2,"N","Correct"
6300227,"N",7,6,-0.126728629032879,1,4,1,1,2,1,1,"N","Correct"
1580489,"N",7,6,-0.126728629032879,1,1,1,1,2,1,1,"N","Correct"
2395899,"N",7,6,-0.126728629032879,1,7,1,1,2,1,1,"N","Correct"
6195176,"N",7,6,-0.126728629032879,1,16,1,1,2,1,2,"N","Correct"
4524094,"N",7,6,-0.126728629032879,1,5,1,1,2,1,1,"N","Correct"
14526,"N",7,6,0.227738415303808,1,14,1,9,2,1,2,"N","Correct"
895812,"N",7,5,-0.126728629032879,1,7,1,9,1,1,1,"N","Correct"
14655,"N",9,4,-0.103989233735809,1,15,2,3,2,1,2,"N","Correct"
14915,"N",10,6,-0.102651622247746,1,15,2,3,2,1,2,"N","Correct"
1141059,"N",9,3,-0.126728629032879,1,4,1,3,1,1,1,"N","Correct"
5709329,"N",9,3,-0.126728629032879,1,4,1,3,1,1,1,"N","Correct"
14977,"N",9,3,-0.0464719397491008,1,11,1,8,1,1,2,"N","Correct"
690673,"N",9,3,-0.126728629032879,1,5,1,3,1,1,1,"N","Correct"
5575818,"N",9,5,-0.126728629032879,1,4,4,4,1,1,1,"N","Correct"
5647864,"N",9,5,-0.126728629032879,1,5,4,4,1,1,1,"N","Correct"
1585555,"N",9,5,-0.126728629032879,1,4,4,4,1,1,1,"N","Correct"
15076,"N",9,5,-0.0464719397491008,1,11,4,2,1,1,2,"N","Correct"
6837007,"N",9,5,-0.126728629032879,1,6,1,6,1,1,2,"N","Correct"
7316507,"N",9,5,-0.126728629032879,1,8,1,6,1,1,2,"N","Correct"
6446171,"N",9,5,-0.126728629032879,1,6,1,6,1,1,2,"N","Correct"
1866427,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
430647,"N",9,5,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
4458123,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
4051224,"N",9,5,-0.126728629032879,1,8,1,6,1,1,2,"N","Correct"
7516728,"N",9,5,-0.126728629032879,1,6,1,6,1,1,2,"N","Correct"
5908682,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3121846,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
6841490,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
7289919,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3114873,"N",9,5,-0.126728629032879,1,8,1,6,1,1,2,"N","Correct"
7730300,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3598460,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
1003752,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
6032630,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
332864,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
4721984,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
722768,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
15090,"N",9,5,0.213024688935115,1,18,1,6,1,1,2,"N","Correct"
4654909,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
7324790,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
3429593,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
1356759,"N",9,5,-0.126728629032879,1,13,1,6,1,1,2,"N","Correct"
509819,"N",1,5,-0.126728629032879,5,5,2,1,2,1,1,"N","Correct"
895784,"N",1,5,-0.126728629032879,5,5,2,1,2,1,1,"N","Correct"
4564761,"N",1,5,-0.126728629032879,5,5,2,1,2,1,1,"N","Correct"
1285633,"N",1,5,-0.126728629032879,1,4,2,1,2,1,1,"N","Correct"
7747810,"N",1,5,-0.126728629032879,1,16,2,1,2,1,1,"N","Correct"
3963930,"N",1,5,-0.126728629032879,5,10,2,1,2,1,1,"N","Correct"
509820,"N",1,5,-0.126728629032879,5,5,2,1,1,1,1,"N","Correct"
4760534,"N",1,5,-0.126728629032879,1,6,2,1,2,1,1,"N","Correct"
1560548,"N",1,5,-0.126728629032879,1,6,2,9,2,1,1,"N","Correct"
4564762,"N",1,5,-0.126728629032879,5,5,2,1,1,1,1,"N","Correct"
525752,"N",1,5,-0.126728629032879,1,13,2,9,1,1,1,"N","Correct"
525750,"N",1,5,-0.126728629032879,1,13,2,9,2,1,1,"N","Correct"
7647707,"N",1,5,-0.126728629032879,1,13,2,9,2,1,1,"N","Correct"
1285632,"N",1,5,-0.126728629032879,1,4,2,1,1,1,1,"N","Correct"
6898588,"N",1,5,-0.126728629032879,1,6,2,9,1,1,2,"N","Correct"
6898587,"N",1,5,-0.126728629032879,1,6,2,9,2,1,2,"N","Correct"
5758317,"N",1,5,-0.126728629032879,1,6,2,9,1,1,2,"N","Correct"
5758315,"N",1,5,-0.126728629032879,1,6,2,9,2,1,2,"N","Correct"
1357700,"N",3,6,-0.126728629032879,1,8,2,9,1,1,1,"N","Correct"
15322,"N",3,6,0.316020773515964,5,19,1,8,1,1,2,"N","Correct"
15323,"N",3,6,0.316020773515964,5,19,2,8,1,1,2,"N","Correct"
1357703,"N",3,6,-0.126728629032879,1,8,1,9,1,1,1,"N","Correct"
2834582,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
2503681,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
5466059,"N",7,5,-0.126728629032879,1,8,2,9,1,1,1,"N","Correct"
6484183,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
6550095,"N",7,5,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
5389150,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
5164730,"N",7,5,-0.126728629032879,1,6,2,9,1,1,2,"N","Correct"
2242011,"N",7,5,-0.126728629032879,1,8,2,9,1,1,1,"N","Correct"
3852250,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
5916942,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
4629867,"N",7,5,-0.126728629032879,1,6,2,9,1,1,2,"N","Correct"
6505689,"N",7,5,-0.126728629032879,1,8,2,9,1,1,1,"N","Correct"
7510881,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
7220156,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
5500886,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
2542326,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
761512,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
5145913,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
7087008,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
15361,"N",7,5,0.279905263338264,1,18,2,9,1,1,2,"N","Correct"
1989431,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
517629,"N",7,5,-0.126728629032879,1,8,2,9,1,1,2,"N","Correct"
6284550,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
319106,"N",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Correct"
6118784,"N",10,2,-0.126728629032879,1,8,4,4,1,1,1,"N","Correct"
1206907,"N",10,2,-0.126728629032879,1,6,4,4,1,1,2,"N","Correct"
6376926,"N",10,2,-0.126728629032879,3,5,4,4,1,1,1,"N","Correct"
4836781,"N",10,2,-0.126728629032879,1,8,4,4,1,1,1,"N","Correct"
2345150,"N",10,2,-0.126728629032879,1,8,4,4,1,1,2,"N","Correct"
7735446,"N",10,2,-0.126728629032879,3,3,4,4,1,1,1,"N","Correct"
1546916,"N",10,2,-0.126728629032879,3,5,4,4,1,1,1,"N","Correct"
727711,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
1461447,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
7211664,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
6278298,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
4568637,"N",10,2,0.682526321245218,3,3,4,4,1,1,1,"N","Correct"
1166733,"N",10,2,-0.126728629032879,3,5,4,4,1,1,2,"N","Correct"
3699497,"N",10,2,-0.126728629032879,1,8,4,4,1,1,1,"N","Correct"
2419884,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
3831308,"N",10,2,-0.126728629032879,3,5,4,4,1,1,2,"N","Correct"
1619937,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
7654543,"N",10,2,-0.126728629032879,1,6,4,4,1,1,2,"N","Correct"
3440514,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
2662102,"N",10,2,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
6743298,"N",10,2,-0.126728629032879,3,3,4,4,1,1,1,"N","Correct"
7381045,"N",10,2,-0.126728629032879,3,5,4,4,1,1,1,"N","Correct"
15413,"N",10,2,0.279905263338264,3,18,4,2,1,1,2,"N","Correct"
717608,"N",13,7,-0.126728629032879,1,13,2,9,1,2,1,"N","Correct"
4889721,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Correct"
1747662,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"N","Correct"
6972205,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Incorrect"
381975,"N",13,7,-0.126728629032879,1,13,2,9,1,2,1,"N","Correct"
4301473,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Incorrect"
7602125,"N",13,7,-0.126728629032879,1,6,2,9,1,2,1,"N","Correct"
4634081,"N",13,7,-0.126728629032879,1,16,2,9,1,2,1,"N","Correct"
2305911,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
6244796,"N",13,7,-0.126728629032879,5,10,2,9,1,2,1,"N","Correct"
3161688,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"N","Correct"
963123,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Incorrect"
3865268,"N",13,7,-0.126728629032879,1,16,2,6,1,2,1,"N","Correct"
5738569,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Correct"
662785,"N",13,7,-0.126728629032879,1,6,2,9,1,2,1,"N","Correct"
1125676,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
15495,"N",13,7,1.61484152842511,5,17,2,6,1,2,2,"N","Correct"
6796646,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
7677529,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Correct"
1651512,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
15518,"N",6,6,0.996865020940016,3,5,2,9,2,1,2,"N","Correct"
5048384,"N",6,6,-0.126728629032879,3,9,2,1,2,1,1,"N","Correct"
15646,"N",1,3,0.19697335107836,1,19,1,9,1,4,2,"N","Correct"
1397644,"N",1,3,-0.126728629032879,1,7,1,9,1,4,1,"Y","Incorrect"
15659,"N",6,3,0.505961604820906,1,19,2,9,1,1,2,"N","Correct"
7317486,"N",6,3,-0.126728629032879,1,7,2,1,1,1,2,"N","Correct"
7842680,"N",6,3,-0.126728629032879,1,7,2,1,1,1,1,"N","Correct"
2336832,"N",6,3,-0.126728629032879,1,4,2,1,1,1,1,"N","Correct"
5248368,"N",6,3,-0.126728629032879,1,16,2,1,1,1,2,"N","Correct"
5528316,"N",6,3,-0.126728629032879,1,5,2,1,1,1,1,"N","Correct"
1939092,"N",6,3,-0.126728629032879,1,7,2,1,1,1,1,"N","Correct"
790165,"N",6,3,-0.126728629032879,1,16,2,9,1,1,2,"N","Correct"
6252059,"N",13,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
1448061,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Incorrect"
5475502,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
7533433,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
566132,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1797270,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
83626,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
6975331,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
7500599,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3334643,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
6200003,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5836068,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
433924,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
482476,"N",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Correct"
5617041,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
5724541,"N",13,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
6474971,"N",13,2,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
7647822,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
2625124,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
5180244,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
4138442,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
4403636,"N",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Correct"
3012777,"N",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Incorrect"
4668760,"N",13,2,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
5144703,"N",13,2,-0.126728629032879,1,8,1,6,1,1,2,"N","Correct"
4375228,"N",13,2,-0.126728629032879,1,1,1,9,1,1,2,"N","Correct"
15729,"N",13,2,0.297294212683082,1,18,1,9,1,1,2,"N","Correct"
15886,"N",7,5,-0.113352514152249,1,15,4,9,1,1,2,"N","Correct"
16082,"N",10,10,-0.103989233735809,1,15,2,3,1,1,2,"N","Correct"
16150,"N",9,1,-0.0999763992716197,1,15,2,7,1,1,2,"N","Correct"
16433,"N",12,1,-0.0999763992716197,1,15,1,9,2,1,2,"N","Correct"
3717739,"N",4,1,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
5555775,"N",4,1,-0.126728629032879,1,1,1,9,1,1,1,"N","Correct"
2730247,"N",4,1,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
583002,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3267923,"N",4,1,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
5778923,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
6074945,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
72814,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5271366,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
4819495,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3451140,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2046154,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2288245,"N",4,1,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
2532482,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3727181,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
7399051,"N",4,1,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
7235591,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
766523,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2013054,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
6612420,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1053116,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2146457,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3224368,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
138393,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Incorrect"
7285760,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
5635665,"N",6,2,-0.126728629032879,1,16,1,9,1,1,1,"N","Correct"
2392989,"N",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
5891538,"N",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
455372,"N",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Correct"
1409301,"N",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Correct"
6570264,"N",6,2,-0.126728629032879,1,6,1,6,1,1,1,"N","Correct"
2755782,"N",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
6623466,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
4518388,"N",6,2,0.0899644320333221,5,3,1,6,1,1,1,"N","Correct"
4709460,"N",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Correct"
7271059,"N",6,2,-0.126728629032879,1,7,1,6,1,1,1,"N","Correct"
6234519,"N",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Correct"
1531513,"N",6,2,-0.126728629032879,5,10,1,9,1,1,1,"N","Correct"
6440562,"N",6,2,-0.126728629032879,1,6,1,9,1,1,1,"N","Correct"
16575,"N",6,2,2.3665791847165,5,17,1,6,1,1,2,"N","Correct"
5627820,"N",6,2,-0.126728629032879,5,5,1,6,1,1,1,"N","Correct"
6782035,"N",6,2,-0.126728629032879,5,3,1,6,1,1,1,"N","Correct"
1898501,"N",6,2,-0.126728629032879,1,16,1,6,1,1,1,"N","Correct"
2162842,"N",6,2,-0.126728629032879,1,13,1,6,1,1,1,"Y","Incorrect"
347538,"N",6,2,-0.126728629032879,1,6,1,6,1,1,2,"N","Correct"
1287702,"N",6,2,-0.126728629032879,1,13,1,6,1,1,1,"N","Correct"
6842961,"N",6,2,-0.126728629032879,1,6,1,6,1,1,1,"N","Correct"
3322849,"N",6,2,-0.126728629032879,1,8,1,6,1,1,1,"N","Correct"
7653186,"N",8,3,-0.126728629032879,3,18,1,9,1,1,1,"N","Correct"
1796674,"N",8,3,-0.126728629032879,3,18,1,9,1,1,2,"N","Correct"
16633,"N",8,3,-0.126728629032879,1,18,1,9,1,1,2,"N","Correct"
16743,"N",4,5,-0.108002068199997,1,15,2,1,2,1,2,"N","Correct"
4269880,"N",10,4,-0.0986387877835567,3,3,1,9,1,1,1,"N","Correct"
65208,"N",10,4,-0.121378183080627,3,3,1,9,1,1,1,"Y","Incorrect"
5248850,"N",10,5,-0.126728629032879,3,3,2,1,1,1,2,"N","Correct"
7101362,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
4345531,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
2734000,"N",10,5,-0.126728629032879,3,3,2,1,1,1,2,"N","Correct"
6930497,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
2257756,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
3215034,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
6104080,"N",10,5,-0.126728629032879,3,3,2,1,1,1,2,"N","Correct"
2442597,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
5463461,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
7493528,"N",10,5,-0.106664456711935,3,3,2,1,1,1,1,"N","Correct"
7493529,"N",10,5,-0.106664456711935,3,3,2,1,1,1,1,"N","Correct"
5222904,"N",10,2,-0.126728629032879,1,4,2,1,1,1,1,"N","Correct"
2060018,"N",10,2,-0.126728629032879,1,16,2,1,1,1,2,"N","Correct"
3605010,"N",10,2,-0.126728629032879,5,5,2,1,1,1,1,"N","Correct"
16987,"N",10,2,-0.00901881808333769,5,17,2,1,1,1,2,"N","Correct"
6920846,"N",10,2,-0.126728629032879,5,5,2,1,1,1,1,"N","Correct"
1679479,"N",10,2,-0.126728629032879,5,5,2,1,1,1,1,"N","Correct"
17006,"N",10,5,-0.0344334363565341,1,6,2,9,1,1,2,"N","Correct"
7700933,"N",11,8,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
